name,stage,points_scale,parcours_type,year,month,day,type,length,profile_score,avg_speed,vertical_meters,won_how,place,rider,team,age,time
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,91.0,ESCURSELL Elisabet,Rio Miera - Cantabria Deporte,24.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,92.0,IGLESIAS Lydia,Bizkaia Durango,24.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,93.0,NUÑO Nerea,Rio Miera - Cantabria Deporte,26.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,94.0,LEONARDO Alba,Rio Miera - Cantabria Deporte,19.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,95.0,HANSELMANN Nicole,Women Cycling Team,30.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,96.0,LAIZANE Lija,Eneicat - RBH Global,27.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,97.0,BENITO Mireia,Massi - Tactic Women Team,24.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,98.0,HENTTALA Lotta,Ceratizit-WNT Pro Cycling,31.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,99.0,JASKULSKA Marta,Liv Racing,21.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,100.0,ROLAND Luciana,Women Cycling Team,26.0,382.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,101.0,ØSTERBY Fie,Rio Miera - Cantabria Deporte,29.0,386.0
vuelta-a-burgos-feminas,stage-2,F-2.PRO.Stage,p2,2021.0,5.0,21.0,standard,97.0,49.0,38.938 km/h,1062.0,15 km solo,102.0,STIASNY Petra,Cogeas - Mettler Pro Cycling Team,19.0,585.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,1.0,LUDWIG Cecilie Uttrup,FDJ Nouvelle Aquitaine Futuroscope,25.0,0.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,2.0,NIEWIADOMA Katarzyna,Canyon//SRAM Racing,26.0,0.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,3.0,VAN DER BREGGEN Anna,Team SD Worx,31.0,0.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,4.0,LONGO BORGHINI Elisa,Trek-Segafredo Women,29.0,0.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,5.0,FISHER-BLACK Niamh,Team SD Worx,20.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,6.0,GARCÍA Mavi,Alé BTC Ljubljana,37.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,7.0,VOLLERING Demi,Team SD Worx,24.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,8.0,VAN VLEUTEN Annemiek,Movistar Team,38.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,9.0,MOOLMAN Ashleigh,Team SD Worx,35.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,10.0,PALADIN Soraya,Liv Racing,28.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,11.0,BROWN Grace,Team BikeExchange,28.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,12.0,SANTESTEBAN Ane,Team BikeExchange,30.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,13.0,DOEBEL-HICKOK Kristabel,Rally Cycling Women,32.0,3.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,14.0,SIERRA Arlenis,A.R. Monex Women's Pro Cycling Team,28.0,11.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,15.0,MAGNALDI Erica,Ceratizit-WNT Pro Cycling,28.0,11.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,16.0,AALERUD Katrine,Movistar Team,26.0,11.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,17.0,MUZIC Évita,FDJ Nouvelle Aquitaine Futuroscope,21.0,11.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,18.0,PERSICO Silvia,Valcar - Travel & Service,23.0,11.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,19.0,STULTIENS Sabrina,Liv Racing,27.0,11.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,20.0,DRONOVA-BALABOLINA Tamara,Cogeas - Mettler Pro Cycling Team,27.0,14.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,21.0,HAMMES Kathrin,Ceratizit-WNT Pro Cycling,32.0,14.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,22.0,SHACKLEY Anna,Team SD Worx,20.0,14.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,23.0,NEUMANOVA Tereza,Women Cycling Team,22.0,14.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,24.0,GUDERZO Tatiana,Alé BTC Ljubljana,36.0,14.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,25.0,SPRATT Amanda,Team BikeExchange,33.0,18.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,26.0,ZABELINSKAYA Olga,Cogeas - Mettler Pro Cycling Team,41.0,22.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,27.0,HARVEY Mikayla,Canyon//SRAM Racing,22.0,22.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,28.0,ROOIJAKKERS Pauliena,Liv Racing,28.0,22.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,29.0,KOPPENBURG Clara,Rally Cycling Women,25.0,22.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,30.0,MERINO Eider,A.R. Monex Women's Pro Cycling Team,26.0,26.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,31.0,KERN Špela,Massi - Tactic Women Team,31.0,32.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,32.0,REUSSER Marlen,Alé BTC Ljubljana,29.0,32.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,33.0,CHABBEY Elise,Canyon//SRAM Racing,28.0,32.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,34.0,MALCOTTI Barbara,Valcar - Travel & Service,21.0,32.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,35.0,PATIÑO Paula Andrea,Movistar Team,24.0,36.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,36.0,RAMIREZ Andrea,A.R. Monex Women's Pro Cycling Team,21.0,37.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,37.0,SHAPIRA Omer,Canyon//SRAM Racing,26.0,42.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,38.0,BERTIZZOLO Sofia,Liv Racing,23.0,54.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,39.0,WILES Tayler,Trek-Segafredo Women,31.0,59.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,40.0,CANUEL Karol-Ann,Team SD Worx,33.0,76.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,41.0,VAN ANROOIJ Shirin,Trek-Segafredo Women,19.0,195.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,42.0,HEINE Vita,Massi - Tactic Women Team,36.0,202.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,43.0,JASKULSKA Marta,Liv Racing,21.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,44.0,CHURSINA Anastasiia,Alé BTC Ljubljana,26.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,45.0,RAGUSA Katia,A.R. Monex Women's Pro Cycling Team,24.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,46.0,HOLDEN Elizabeth,Bizkaia Durango,23.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,47.0,MARTIN Isabel,Rio Miera - Cantabria Deporte,22.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,48.0,LACH Marta,Ceratizit-WNT Pro Cycling,23.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,49.0,BAIDAK Anna,Eneicat - RBH Global,20.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,50.0,COLJÉ Maaike,Massi - Tactic Women Team,24.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,51.0,BIRIUKOVA Yuliia,Eneicat - RBH Global,23.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,52.0,GONZÁLEZ Lucía,Bizkaia Durango,30.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,53.0,WRIGHT Sophie,Alé BTC Ljubljana,22.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,54.0,GAFINOVITZ Rotem,InstaFund La Prima,28.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,55.0,DUVAL Eugénie,FDJ Nouvelle Aquitaine Futuroscope,28.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,56.0,GUILMAN Victorie,FDJ Nouvelle Aquitaine Futuroscope,25.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,57.0,LE NET Marie,FDJ Nouvelle Aquitaine Futuroscope,21.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,58.0,PIERGIOVANNI Federica Damiana,Valcar - Travel & Service,19.0,203.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,59.0,VIECELI Lara,Ceratizit-WNT Pro Cycling,27.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,60.0,GUTIERREZ Ariadna,A.R. Monex Women's Pro Cycling Team,29.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,61.0,GAREEVA Aigul,Cogeas - Mettler Pro Cycling Team,19.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,62.0,BARIL Olivia,Massi - Tactic Women Team,23.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,63.0,ARZUFFI Alice Maria,Valcar - Travel & Service,26.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,64.0,POIDEVIN Sara,Rally Cycling Women,25.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,65.0,ASENCIO Laura,Ceratizit-WNT Pro Cycling,23.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,66.0,DIDERIKSEN Amalie,Trek-Segafredo Women,24.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,67.0,TOMASI Laura,Alé BTC Ljubljana,21.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,68.0,GILABERT Ariana,Bizkaia Durango,21.0,211.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,69.0,MORENO Martina,Massi - Tactic Women Team,19.0,217.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,70.0,SANGUINETI Ilaria,Valcar - Travel & Service,27.0,221.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,71.0,LAIZANE Lija,Eneicat - RBH Global,27.0,221.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,72.0,VIGILIA Alessia,Women Cycling Team,21.0,221.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,73.0,BERTOLD Isabella,InstaFund La Prima,30.0,225.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,74.0,ROY Sarah,Team BikeExchange,35.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,75.0,BARNES Hannah,Canyon//SRAM Racing,28.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,76.0,WILLIAMS Georgia,Team BikeExchange,27.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,77.0,FIDANZA Arianna,Team BikeExchange,26.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,78.0,GONZÁLEZ Alicia,Movistar Team,25.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,79.0,ERIĆ Jelena,Movistar Team,25.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,80.0,ALONSO Sandra,Bizkaia Durango,22.0,248.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,81.0,KHATUNTSEVA Gulnaz,Cogeas - Mettler Pro Cycling Team,27.0,265.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,82.0,ØSTERBY Fie,Rio Miera - Cantabria Deporte,29.0,265.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,83.0,PEREZ Susana,Rio Miera - Cantabria Deporte,19.0,267.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,84.0,NUÑO Nerea,Rio Miera - Cantabria Deporte,26.0,267.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,85.0,LOOSER Vera,InstaFund La Prima,27.0,267.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,86.0,LANGDON Rachel,InstaFund La Prima,32.0,403.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,87.0,HANSELMANN Nicole,Women Cycling Team,30.0,436.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,88.0,CHRISTOFOROU Antri,Women Cycling Team,29.0,436.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,89.0,PIRRONE Elena,Valcar - Travel & Service,22.0,606.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,90.0,IGLESIAS Lydia,Bizkaia Durango,24.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,91.0,ESCURSELL Elisabet,Rio Miera - Cantabria Deporte,24.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,92.0,HENTTALA Lotta,Ceratizit-WNT Pro Cycling,31.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,93.0,HANSON Lauretta,Trek-Segafredo Women,26.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,94.0,FRANZ Heidi,Rally Cycling Women,26.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,95.0,BENITO Mireia,Massi - Tactic Women Team,24.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,96.0,ROLAND Luciana,Women Cycling Team,26.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,97.0,BÄCKSTEDT Elynor,Trek-Segafredo Women,19.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,98.0,BARNES Alice,Canyon//SRAM Racing,25.0,713.0
vuelta-a-burgos-feminas,stage-3,F-2.PRO.Stage,p3,2021.0,5.0,22.0,standard,115.4,51.0,38.367 km/h,1247.0,sprint of large group,99.0,LEONARDO Alba,Rio Miera - Cantabria Deporte,19.0,1943.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,1.0,VAN DER BREGGEN Anna,Team SD Worx,31.0,0.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,2.0,VAN VLEUTEN Annemiek,Movistar Team,38.0,0.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,3.0,VOLLERING Demi,Team SD Worx,24.0,20.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,4.0,ROOIJAKKERS Pauliena,Liv Racing,28.0,35.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,5.0,KOPPENBURG Clara,Rally Cycling Women,25.0,37.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,6.0,AALERUD Katrine,Movistar Team,26.0,51.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,7.0,LUDWIG Cecilie Uttrup,FDJ Nouvelle Aquitaine Futuroscope,25.0,64.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,8.0,MOOLMAN Ashleigh,Team SD Worx,35.0,66.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,9.0,BROWN Grace,Team BikeExchange,28.0,69.0
vuelta-a-burgos-feminas,stage-4,F-2.PRO.Stage,p5,2021.0,5.0,23.0,standard,121.6,178.0,35.721 km/h,1999.0,sprint a deux,10.0,SPRATT Amanda,Team BikeExchange,33.0,77.0
